	Theta	Offset	DEC-Einstein	DEC-ROSART	RA-Einstein		RA-ROSAT
    28.5	0.871773	66.434270	66.427090	  123.762728	  123.754400
    30.3	0.710563	66.461404	66.464690	  235.881054	  235.900480
    73.0	0.982222	66.461789	66.446700	  240.622358	  240.656270
    66.7	0.913249	66.468328	66.486850	  269.934653	  269.936400
   287.8	3.920080	66.468328	66.417310	  269.934653	  270.088620
    45.4	0.620505	66.468983	66.481180	  273.446092	  273.438080
   227.6	3.102886	66.484564	66.522560	  270.435339	  270.308560
   130.2	1.776673	66.484564	66.483510	  270.435339	  270.525940
   131.2	1.753416	66.488082	66.522030	  277.705396	  277.672120
    69.4	0.937393	66.514277	66.528360	  269.297417	  269.330510
   133.5	1.801895	66.554495	66.528360	  269.396596	  269.330510
    25.7	0.573443	66.585001	66.588800	  189.262419	  189.277630
    13.1	0.179603	66.592305	66.592280	  271.822616	  271.831790
    17.2	0.235418	66.621351	66.617070	  261.236955	  261.231540
    74.9	0.996185	66.622033	66.601300	  240.708902	  240.704800
    87.5	1.184340	66.625223	66.646440	  268.843015	  268.813140
   198.9	2.705310	66.625223	66.570330	  268.843015	  268.827300
    53.8	0.735738	66.651656	66.650490	  271.394411	  271.356810
    36.6	0.892115	66.653483	66.644300	  270.456154	  270.445160
    75.0	1.016856	66.710058	66.722480	  272.538049	  272.580350
    77.3	1.056109	66.710942	66.723370	  261.639933	  261.684200
    54.1	0.657117	66.737126	66.732600	   73.557695	   73.594000
   190.5	2.567328	66.746552	66.799390	  252.964844	  252.957240
    47.8	0.644713	66.746552	66.736190	  252.964844	  252.985870
    25.0	0.832766	66.798913	66.803180	  240.435379	  240.421450
    78.0	1.048018	66.839564	66.817950	  253.796562	  253.800250
    34.9	1.133942	66.859974	66.858740	  150.527706	  150.503230
   189.8	2.599496	66.860314	66.901470	  270.423865	  270.339940
   293.8	4.008600	66.860314	66.842240	  270.423865	  270.626340
    71.1	0.967324	66.893859	66.887030	  279.924898	  279.877660
    82.0	1.116935	66.906726	66.889280	  280.808163	  280.845520
   170.9	1.951644	66.906726	66.869090	  280.808163	  280.734470
   116.7	1.592256	66.941300	66.909510	  275.499698	  275.483430
    10.4	0.139514	66.955923	66.953700	  261.021825	  261.026550
    48.1	0.653004	66.967204	66.970120	  273.787249	  273.820590
    58.1	0.779616	66.997253	67.009920	  264.161881	  264.136260
    79.7	1.076724	67.027192	67.016690	  262.366580	  262.416500
    71.7	0.979474	67.053300	67.035120	  266.823368	  266.844270
   234.2	3.177919	67.053300	67.009090	  266.823368	  266.945620
    15.1	0.487419	67.053756	67.056230	  149.616870	  149.625530
    70.2	0.948466	67.072694	67.056080	  150.848443	  150.874600
    58.1	1.065573	67.115967	67.106430	  227.696501	  227.729950
   252.6	4.621384	67.115967	67.047910	  227.696501	  227.652730
   139.9	1.911833	67.137328	67.113640	  276.578496	  276.657710
    79.4	1.083520	67.143353	67.128690	  273.484517	  273.442080
   284.0	3.838804	67.148014	67.204550	  278.377449	  278.235660
   181.9	2.478840	67.148014	67.169550	  278.377449	  278.495210
   202.0	2.736241	67.168300	67.194650	  275.311560	  275.439330
    66.2	0.899962	67.168300	67.186180	  275.311560	  275.322660
    10.2	0.254223	67.170658	67.167960	  150.781575	  150.783740
    26.8	0.650603	67.183777	67.180650	  264.953743	  264.936340
   179.1	2.339895	67.200610	67.243730	  267.916643	  267.980680
   256.8	3.241286	67.200610	67.195940	  267.916643	  267.733000
   239.3	3.261657	67.200610	67.168830	  267.916643	  267.766080
    47.9	1.153265	67.276264	67.276250	  186.774842	  186.740430
    30.0	0.395824	67.283647	67.285180	  227.143474	  227.164700
   126.9	1.720056	67.319349	67.335820	  270.528921	  270.448030
   248.9	3.377962	67.338797	67.378040	  279.082553	  279.230440
   117.9	1.608107	67.338797	67.318680	  279.082553	  279.149570
   116.9	1.595705	67.358842	67.328410	  275.947929	  275.977290
   167.7	2.272468	67.386626	67.405630	  271.207102	  271.096470
   222.2	3.002984	67.386626	67.328040	  271.207102	  271.257600
   187.2	2.536936	67.398811	67.419000	  263.693352	  263.568630
     7.4	0.175954	67.398853	67.398280	  288.155047	  288.149930
   174.2	2.373049	67.426854	67.464250	  270.776906	  270.696840
    31.5	0.428480	67.455523	67.464250	  270.695733	  270.696840
   169.2	2.313818	67.463196	67.436350	  269.720147	  269.619540
    43.8	0.816982	67.501734	67.489590	  271.065593	  271.067170
   185.1	2.475103	67.524942	67.551130	  262.160749	  262.276550
    66.8	0.909973	67.524942	67.542900	  262.160749	  262.148530
    51.1	0.690328	67.527727	67.520550	  279.854760	  279.886810
   136.2	1.842756	67.535757	67.572570	  270.043135	  270.066130
    60.0	1.114617	67.551393	67.542240	  288.615928	  288.652440
    67.1	1.257243	67.586763	67.581450	  270.387271	  270.340390
    66.2	0.906003	67.616278	67.598290	  272.180661	  272.170530
   101.6	1.386497	67.623510	67.644830	  268.238577	  268.190030
    18.5	0.615865	67.623990	67.622510	  266.528419	  266.541350
    58.2	0.788710	67.626086	67.613070	  213.006995	  212.981860
    89.3	1.220837	67.635509	67.657060	  269.893915	  269.926210
   126.3	1.714172	67.635509	67.608340	  269.893915	  269.835660
   224.5	3.061423	67.635509	67.643830	  269.893915	  270.056400
    56.5	0.759236	67.635699	67.629160	  271.272485	  271.309940
    39.9	0.539462	67.639769	67.647410	  206.265595	  206.244510
    30.0	0.997939	67.643162	67.635270	  270.875071	  270.868130
   156.3	2.137035	67.660202	67.657060	  270.040139	  269.926210
    63.0	0.858991	67.660202	67.643830	  270.040139	  270.056400
     7.5	0.138975	67.684783	67.684210	  289.129421	  289.124180
    20.5	0.645292	67.689005	67.692930	  287.630813	  287.619930
   280.4	3.835086	67.692311	67.731210	  227.085697	  226.907810
    94.7	1.757239	67.692311	67.713510	  227.085697	  227.126720
    10.1	0.246546	67.693664	67.690880	  274.620778	  274.621800
